access	agent	article	granularity	project	timestamp	views
all-access	all-agents	Robert_Wilkie	daily	en.wikipedia	2020032600	948
all-access	all-agents	Sophie_Grégoire_Trudeau	daily	en.wikipedia	2020032600	4618
all-access	all-agents	Steven_Mnuchin	daily	en.wikipedia	2020032600	32304
all-access	all-agents	Suspension_of_the_2019–20_NBA_season	daily	en.wikipedia	2020032600	1036
all-access	all-agents	Timeline_of_the_2020_coronavirus_pandemic_in_the_United_States	daily	en.wikipedia	2020032600	29143
all-access	all-agents	Travel_restrictions_related_to_the_2019–20_coronavirus_pandemic	daily	en.wikipedia	2020032600	8016
all-access	all-agents	USNS_Mercy_(T-AH-19)	daily	en.wikipedia	2020032600	8910
all-access	all-agents	White_House_Coronavirus_Task_Force	daily	en.wikipedia	2020032600	12092
all-access	all-agents	World_Dream	daily	en.wikipedia	2020032600	391
all-access	all-agents	WrestleMania_36	daily	en.wikipedia	2020032600	63618
all-access	all-agents	2019–20_coronavirus_pandemic_related_shortages	daily	en.wikipedia	2020032600	1375
all-access	all-agents	2020_Tour_Championship	daily	en.wikipedia	2020032600	112
all-access	all-agents	2020_coronavirus_pandemic_in_Alabama	daily	en.wikipedia	2020032600	2169
all-access	all-agents	2020_coronavirus_pandemic_in_Alaska	daily	en.wikipedia	2020032600	1169
all-access	all-agents	2020_coronavirus_pandemic_in_Algeria	daily	en.wikipedia	2020032600	5213
all-access	all-agents	2020_coronavirus_pandemic_in_Arizona	daily	en.wikipedia	2020032600	1518
all-access	all-agents	2020_coronavirus_pandemic_in_Armenia	daily	en.wikipedia	2020032600	2050
all-access	all-agents	2020_coronavirus_pandemic_in_Aruba	daily	en.wikipedia	2020032600	2407
all-access	all-agents	2020_coronavirus_pandemic_in_Bahrain	daily	en.wikipedia	2020032600	4866
all-access	all-agents	2020_coronavirus_pandemic_in_Bangladesh	daily	en.wikipedia	2020032600	21043
all-access	all-agents	2020_coronavirus_pandemic_in_Bolivia	daily	en.wikipedia	2020032600	1538
all-access	all-agents	2020_coronavirus_pandemic_in_British_Columbia	daily	en.wikipedia	2020032600	3847
all-access	all-agents	2020_coronavirus_pandemic_in_Brunei	daily	en.wikipedia	2020032600	2095
all-access	all-agents	2020_coronavirus_pandemic_in_Burkina_Faso	daily	en.wikipedia	2020032600	1803
all-access	all-agents	2020_coronavirus_pandemic_in_Cameroon	daily	en.wikipedia	2020032600	1196
all-access	all-agents	2020_coronavirus_pandemic_in_Canary_Islands	daily	en.wikipedia	2020032600	160
all-access	all-agents	2020_coronavirus_pandemic_in_Cape_Verde	daily	en.wikipedia	2020032600	1137
all-access	all-agents	2020_coronavirus_pandemic_in_Chad	daily	en.wikipedia	2020032600	405
all-access	all-agents	2020_coronavirus_pandemic_in_Colombia	daily	en.wikipedia	2020032600	6645
all-access	all-agents	2020_coronavirus_pandemic_in_Connecticut	daily	en.wikipedia	2020032600	1151
all-access	all-agents	2020_coronavirus_pandemic_in_Cuba	daily	en.wikipedia	2020032600	5118
all-access	all-agents	2020_coronavirus_pandemic_in_Cyprus	daily	en.wikipedia	2020032600	4200
all-access	all-agents	2020_coronavirus_pandemic_in_Delaware	daily	en.wikipedia	2020032600	948
all-access	all-agents	2020_coronavirus_pandemic_in_Ecuador	daily	en.wikipedia	2020032600	4555
all-access	all-agents	2020_coronavirus_pandemic_in_Eswatini	daily	en.wikipedia	2020032600	995
all-access	all-agents	2020_coronavirus_pandemic_in_Ethiopia	daily	en.wikipedia	2020032600	5446
all-access	all-agents	2020_coronavirus_pandemic_in_Fiji	daily	en.wikipedia	2020032600	757
all-access	all-agents	2020_coronavirus_pandemic_in_Ghana	daily	en.wikipedia	2020032600	20239
all-access	all-agents	2020_coronavirus_pandemic_in_Guatemala	daily	en.wikipedia	2020032600	2360
all-access	all-agents	2020_coronavirus_pandemic_in_Hawaii	daily	en.wikipedia	2020032600	782
all-access	all-agents	2020_coronavirus_pandemic_in_Honduras	daily	en.wikipedia	2020032600	2126
all-access	all-agents	2020_coronavirus_pandemic_in_Idaho	daily	en.wikipedia	2020032600	713
all-access	all-agents	2020_coronavirus_pandemic_in_Indiana	daily	en.wikipedia	2020032600	1539
all-access	all-agents	2020_coronavirus_pandemic_in_Ivory_Coast	daily	en.wikipedia	2020032600	2383
all-access	all-agents	2020_coronavirus_pandemic_in_Jamaica	daily	en.wikipedia	2020032600	9963
